Date,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2016-06-14,22,Youth (<25),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",2,13,35,31,26,57
2014-04-16,37,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",5,13,35,79,65,144
2016-04-16,37,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,94,78,172
2014-06-07,37,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,283,234,517
2016-06-07,37,Adults (35-64),M,France,Seine Saint Denis,Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,251,208,459
2013-07-26,28,Young Adults (25-34),F,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,24,21,55,578,504,1082
2015-07-26,28,Young Adults (25-34),F,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,25,21,55,603,525,1128
2013-07-04,28,Young Adults (25-34),F,France,Loiret,Accessories,Hydration Packs,Hydration Pack - 70 oz.,19,21,55,531,399,930
2015-07-04,28,Young Adults (25-34),F,France,Loiret,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,587,441,1028
2013-08-17,42,Adults (35-64),F,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,14,21,55,337,294,631
2015-08-17,42,Adults (35-64),F,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,13,21,55,313,273,586
2014-01-30,36,Adults (35-64),F,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,1,21,55,30,21,51
2016-01-30,36,Adults (35-64),F,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,3,21,55,90,63,153
2014-02-17,36,Adults (35-64),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,7,21,55,223,147,370
2016-02-17,36,Adults (35-64),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,191,126,317
2013-07-24,51,Adults (35-64),F,France,Garonne (Haute),Accessories,Hydration Packs,Hydration Pack - 70 oz.,18,21,55,553,378,931
2015-07-24,51,Adults (35-64),F,France,Garonne (Haute),Accessories,Hydration Packs,Hydration Pack - 70 oz.,19,21,55,583,399,982
2014-03-13,31,Young Adults (25-34),F,France,Val d'Oise,Accessories,Hydration Packs,Hydration Pack - 70 oz.,12,21,55,269,252,521
2016-03-13,31,Young Adults (25-34),F,France,Val d'Oise,Accessories,Hydration Packs,Hydration Pack - 70 oz.,9,21,55,202,189,391
2013-10-18,49,Adults (35-64),M,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,18,21,55,434,378,812
2015-10-18,49,Adults (35-64),M,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,19,21,55,458,399,857
2014-05-07,24,Youth (<25),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,668,441,1109
2016-05-07,24,Youth (<25),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,18,21,55,572,378,950
2014-06-18,56,Adults (35-64),M,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,181,126,307
2016-06-18,56,Adults (35-64),M,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,8,21,55,241,168,409
2013-10-20,31,Young Adults (25-34),M,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,11,21,55,265,231,496
2015-10-20,31,Young Adults (25-34),M,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,10,21,55,241,210,451
2013-11-18,35,Adults (35-64),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,1,21,55,32,21,53
2015-11-18,35,Adults (35-64),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,3,21,55,95,63,158
2013-10-20,54,Adults (35-64),M,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239
2015-10-20,54,Adults (35-64),M,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,161,126,287
2014-01-02,45,Adults (35-64),M,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,12,21,55,382,252,634
2016-01-02,45,Adults (35-64),M,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,13,21,55,413,273,686
2013-12-01,40,Adults (35-64),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,636,420,1056
2015-12-01,40,Adults (35-64),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,17,21,55,541,357,898
2013-12-03,28,Young Adults (25-34),M,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,12,21,55,322,252,574
2015-12-03,28,Young Adults (25-34),M,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,14,21,55,376,294,670
2013-12-06,28,Young Adults (25-34),M,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,16,21,55,430,336,766
2015-12-06,28,Young Adults (25-34),M,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,17,21,55,456,357,813
2013-09-25,49,Adults (35-64),F,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,603,420,1023
2015-09-25,49,Adults (35-64),F,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,633,441,1074
2014-04-03,64,Adults (35-64),M,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,23,21,55,731,483,1214
2016-04-03,64,Adults (35-64),M,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,24,21,55,763,504,1267
2014-02-24,58,Adults (35-64),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,17,21,55,410,357,767
2016-02-24,58,Adults (35-64),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,17,21,55,410,357,767
2014-02-02,42,Adults (35-64),F,France,Yveline,Accessories,Hydration Packs,Hydration Pack - 70 oz.,27,21,55,562,567,1129
2016-02-02,42,Adults (35-64),F,France,Yveline,Accessories,Hydration Packs,Hydration Pack - 70 oz.,25,21,55,520,525,1045
2014-06-21,29,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,16,21,55,386,336,722
2016-06-21,29,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,14,21,55,337,294,631
2013-10-06,30,Young Adults (25-34),M,France,Somme,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,506,441,947
2015-10-06,30,Young Adults (25-34),M,France,Somme,Accessories,Hydration Packs,Hydration Pack - 70 oz.,19,21,55,458,399,857
2013-08-25,51,Adults (35-64),M,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,7,21,55,211,147,358
2015-08-25,51,Adults (35-64),M,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,181,126,307
2013-09-24,51,Adults (35-64),M,France,Yveline,Accessories,Hydration Packs,Hydration Pack - 70 oz.,11,21,55,229,231,460
2015-09-24,51,Adults (35-64),M,France,Yveline,Accessories,Hydration Packs,Hydration Pack - 70 oz.,13,21,55,270,273,543
2013-08-30,51,Adults (35-64),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,28,21,55,675,588,1263
2015-08-30,51,Adults (35-64),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,28,21,55,675,588,1263
2013-10-01,41,Adults (35-64),F,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,15,21,55,362,315,677
2015-10-01,41,Adults (35-64),F,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,12,21,55,289,252,541
2014-03-16,35,Adults (35-64),F,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,9,21,55,242,189,431
2016-03-16,35,Adults (35-64),F,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,10,21,55,269,210,479
2013-08-05,25,Young Adults (25-34),F,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,29,21,55,874,609,1483
2015-08-05,25,Young Adults (25-34),F,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,31,21,55,935,651,1586
2014-01-30,33,Young Adults (25-34),F,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,4,21,55,107,84,191
2016-01-30,33,Young Adults (25-34),F,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,2,21,55,54,42,96
2014-03-17,34,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,4,21,55,96,84,180
2016-03-17,34,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,121,105,226
2014-03-13,23,Youth (<25),F,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,3,21,55,90,63,153
2016-03-13,23,Youth (<25),F,France,Hauts de Seine,Accessories,Hydration Packs,Hydration Pack - 70 oz.,1,21,55,30,21,51
2013-12-07,24,Youth (<25),M,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,26,21,55,827,546,1373
2015-12-07,24,Youth (<25),M,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,24,21,55,763,504,1267
2013-10-02,26,Young Adults (25-34),M,France,Charente-Maritime,Accessories,Hydration Packs,Hydration Pack - 70 oz.,3,21,55,99,63,162
2015-10-02,26,Young Adults (25-34),M,France,Charente-Maritime,Accessories,Hydration Packs,Hydration Pack - 70 oz.,1,21,55,33,21,54
2013-12-03,18,Youth (<25),F,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,8,21,55,193,168,361
2015-12-03,18,Youth (<25),F,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,145,126,271
2014-03-23,22,Youth (<25),M,France,Val de Marne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,14,21,55,314,294,608
2016-03-23,22,Youth (<25),M,France,Val de Marne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,13,21,55,292,273,565
2014-02-03,39,Adults (35-64),F,France,Moselle,Accessories,Hydration Packs,Hydration Pack - 70 oz.,25,21,55,685,525,1210
2016-02-03,39,Adults (35-64),F,France,Moselle,Accessories,Hydration Packs,Hydration Pack - 70 oz.,26,21,55,712,546,1258
2013-11-14,37,Adults (35-64),M,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,9,21,55,217,189,406
2015-11-14,37,Adults (35-64),M,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,7,21,55,169,147,316
2014-07-01,21,Youth (<25),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,24,21,55,578,504,1082
2016-07-01,21,Youth (<25),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,506,441,947
2013-10-29,36,Adults (35-64),M,France,Loiret,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,559,420,979
2015-10-29,36,Adults (35-64),M,France,Loiret,Accessories,Hydration Packs,Hydration Pack - 70 oz.,17,21,55,475,357,832
2013-11-15,27,Young Adults (25-34),F,France,Loiret,Accessories,Hydration Packs,Hydration Pack - 70 oz.,14,21,55,391,294,685
2015-11-15,27,Young Adults (25-34),F,France,Loiret,Accessories,Hydration Packs,Hydration Pack - 70 oz.,13,21,55,363,273,636
2014-05-27,47,Adults (35-64),F,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,29,21,55,699,609,1308
2016-05-27,47,Adults (35-64),F,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,28,21,55,675,588,1263
2014-03-18,19,Youth (<25),M,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,15,21,55,362,315,677
2016-03-18,19,Youth (<25),M,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,16,21,55,386,336,722
2014-02-14,19,Youth (<25),M,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,5,21,55,134,105,239
2016-02-14,19,Youth (<25),M,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,3,21,55,81,63,144
2013-12-23,23,Youth (<25),F,France,Yveline,Accessories,Hydration Packs,Hydration Pack - 70 oz.,14,21,55,291,294,585
2015-12-23,23,Youth (<25),F,France,Yveline,Accessories,Hydration Packs,Hydration Pack - 70 oz.,11,21,55,229,231,460
2014-03-01,35,Adults (35-64),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,3,21,55,72,63,135
2016-03-01,35,Adults (35-64),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,4,21,55,96,84,180
2013-10-27,21,Youth (<25),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,668,441,1109
2015-10-27,21,Youth (<25),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,22,21,55,700,462,1162
2013-09-04,36,Adults (35-64),F,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,3,21,55,81,63,144
2015-09-04,36,Adults (35-64),F,France,Nord,Accessories,Hydration Packs,Hydration Pack - 70 oz.,1,21,55,27,21,48
2013-09-08,31,Young Adults (25-34),M,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,6,21,55,191,126,317
2015-09-08,31,Young Adults (25-34),M,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,3,21,55,95,63,158
2014-05-16,32,Young Adults (25-34),M,France,Yveline,Accessories,Hydration Packs,Hydration Pack - 70 oz.,2,21,55,42,42,84
2016-05-16,32,Young Adults (25-34),M,France,Yveline,Accessories,Hydration Packs,Hydration Pack - 70 oz.,1,21,55,21,21,42
2014-06-03,42,Adults (35-64),M,France,Val d'Oise,Accessories,Hydration Packs,Hydration Pack - 70 oz.,12,21,55,269,252,521
2016-06-03,42,Adults (35-64),M,France,Val d'Oise,Accessories,Hydration Packs,Hydration Pack - 70 oz.,9,21,55,202,189,391
2014-05-28,51,Adults (35-64),M,France,Seine et Marne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,482,420,902
2016-05-28,51,Adults (35-64),M,France,Seine et Marne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,506,441,947
2014-07-04,49,Adults (35-64),F,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,25,21,55,603,525,1128
2016-07-04,49,Adults (35-64),F,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,23,21,55,554,483,1037
2013-10-06,40,Adults (35-64),F,France,Essonne,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",21,38,50,210,798,1008
2015-10-06,40,Adults (35-64),F,France,Essonne,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",21,38,50,210,798,1008
2013-07-06,61,Adults (35-64),F,France,Seine (Paris),Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2,42,54,5,84,89
2015-07-06,61,Adults (35-64),F,France,Seine (Paris),Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2,42,54,5,84,89
2013-08-15,42,Adults (35-64),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",4,38,50,12,152,164
2015-08-15,42,Adults (35-64),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",2,38,50,6,76,82
2013-07-22,28,Young Adults (25-34),F,France,Charente-Maritime,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",10,38,50,110,380,490
2015-07-22,28,Young Adults (25-34),F,France,Charente-Maritime,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",10,38,50,110,380,490
2014-06-21,45,Adults (35-64),M,France,Hauts de Seine,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",27,42,54,222,1134,1356
2016-06-21,45,Adults (35-64),M,France,Hauts de Seine,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",26,42,54,214,1092,1306
2014-03-11,46,Adults (35-64),F,France,Seine et Marne,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",21,38,50,63,798,861
2016-03-11,46,Adults (35-64),F,France,Seine et Marne,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",21,38,50,63,798,861
2014-01-29,46,Adults (35-64),M,France,Seine Saint Denis,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",22,38,50,66,836,902
2016-01-29,46,Adults (35-64),M,France,Seine Saint Denis,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",23,38,50,69,874,943
2014-06-21,48,Adults (35-64),M,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",10,42,54,50,420,470
2016-06-21,48,Adults (35-64),M,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",12,42,54,60,504,564
2013-09-28,50,Adults (35-64),M,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",12,42,54,60,504,564
2015-09-28,50,Adults (35-64),M,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",13,42,54,65,546,611
2013-11-18,24,Youth (<25),F,France,Yveline,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",28,38,50,0,1064,1064
2015-11-18,24,Youth (<25),F,France,Yveline,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",26,38,50,0,988,988
2013-12-04,17,Youth (<25),F,France,Seine Saint Denis,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",1,42,54,2,42,44
2015-12-04,17,Youth (<25),F,France,Seine Saint Denis,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",1,42,54,2,42,44
2013-12-31,17,Youth (<25),F,France,Seine Saint Denis,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,42,54,9,168,177
2015-12-31,17,Youth (<25),F,France,Seine Saint Denis,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",4,42,54,9,168,177
2013-08-07,26,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",21,42,54,105,882,987
2015-08-07,26,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",19,42,54,95,798,893
2013-08-08,26,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",18,42,54,90,756,846
2015-08-08,26,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",18,42,54,90,756,846
2013-08-19,26,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",9,42,54,45,378,423
2015-08-19,26,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",10,42,54,50,420,470
2014-06-17,26,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",25,42,54,125,1050,1175
2016-06-17,26,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",24,42,54,120,1008,1128
2013-10-06,26,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",23,42,54,189,966,1155
2015-10-06,26,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",21,42,54,173,882,1055
2013-12-07,29,Young Adults (25-34),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",6,38,50,18,228,246
2015-12-07,29,Young Adults (25-34),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",8,38,50,24,304,328
2014-02-11,29,Young Adults (25-34),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",21,38,50,63,798,861
2016-02-11,29,Young Adults (25-34),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",21,38,50,63,798,861
2014-03-20,29,Young Adults (25-34),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",6,38,50,18,228,246
2016-03-20,29,Young Adults (25-34),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",7,38,50,21,266,287
2014-06-23,29,Young Adults (25-34),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",7,38,50,21,266,287
2016-06-23,29,Young Adults (25-34),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",7,38,50,21,266,287
2013-08-08,29,Young Adults (25-34),M,France,Seine (Paris),Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",10,42,54,23,420,443
2015-08-08,29,Young Adults (25-34),M,France,Seine (Paris),Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",10,42,54,23,420,443
2013-09-02,29,Young Adults (25-34),M,France,Seine (Paris),Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",12,42,54,27,504,531
2015-09-02,29,Young Adults (25-34),M,France,Seine (Paris),Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",12,42,54,27,504,531
2014-01-14,29,Young Adults (25-34),M,France,Seine (Paris),Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",29,42,54,66,1218,1284
2016-01-14,29,Young Adults (25-34),M,France,Seine (Paris),Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",30,42,54,68,1260,1328
2013-09-13,29,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",3,42,54,15,126,141
2015-09-13,29,Young Adults (25-34),F,France,Nord,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2,42,54,10,84,94
2013-09-02,30,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",16,38,50,136,608,744
2015-09-02,30,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",15,38,50,128,570,698
